"id","post","lang","age_group"
8593,"종득아
찌그러지거라",kr,1
8595,"임용덕 나라와 국민 위해 일해라
윤석열이 살아올줄 아나
국민은 반드시 국개를 기억할것이다",kr,1
8598,혜인님 화이팅~ 잘하고 계십니다,kr,1
8600,야차룰로. 그나저나 꼽사리끼는 군인출신 아주머니..진짜 꼽주고 싶다,kr,1
8604,쟤는 누가 국회의원 시켜준거야 ? 개나소나 국회의원 다 하는구나 . 무안공항참사 특검이나 해라,kr,1
8606,임종득 이놈 또라이네,kr,1
8609,멋있는분이 딱1분 있네요ㅡㅡ응원합니다,kr,1
8612,울 동네 저런 행동.말 아저씨 저런분을 국회로 보낸 지역은 어디에요.,kr,1
8613,"표독스러워 민주당 계집들은...
추마녀.이녀자.고민정.등등",kr,1
8617,국힘이 정신나갔지,kr,1
8622,저런가시나들을은 보면짜증남,kr,1
8624,국짐인간들은 다 왜 그 모양이냐,kr,1
8625,저런게 내란동조당의 진면목입니다,kr,1
8627,청문회 볼 때마다 용의원님 젊고 어린 여성 의원이라고 얕보는 늙은 아재 의원들 볼 때마다 갑갑하고 저런 사람이 대한민국 국회의원이라는 게 부끄럽고 세금이 아깝다. 나라를 위해 열정적으로 일하는 용혜인 의원님 응원합니다 앞으로도 크게 소리내어 주시길 부탁드려요!,kr,1
8628,국민의힘이정신나갓지,kr,1
8631,용혜인의원 화이팅!,kr,1
8632,"싫어할이유 없습니다
엄마는 용감합니다!!!!!!!!!!
용혜인국회의원님이
나라를 바로 잡으실것입니다!!!!",kr,1
8635,저런인간이 세금이아깝다!!!!,kr,1
8638,나이를 떠사서 국회요원은들은 서로 존중해야죠,kr,1
8639,한심하다 임종득 정신차려라 주둥이닥처라 너희자식들이 보고듣고있다,kr,1
8640,"여기 용해인님 비하하는 댓글 알바들 많으신듯
댓글 하나당 얼마에요? 살림살이 나아지셨어요?",kr,1
8641,"국민의 힘
내란의 힘
반란의 힘
반역의 힘
역적의 힘
나이는 어디로 먹었다냐. 종득아. ?",kr,1
8642,저분 저런 위원님없다 화이팅,kr,1
8643,임종득 저런게 어떻게 국회의원이됐지!,kr,1
8644,국회가 난장판이네,kr,1
8645,진짜 저런 작자가 국회의원이라니!!!😳😳😳,kr,1
8647,용혜인 의원 화이팅🥰,kr,1
8648,임종득 저런게 국회의원 이라니 기가찬다,kr,1
8650,임종득의원 많이 배워라,kr,1
8651,임종득 같은것들이 국회의뭔이란게 쪽팔린다,kr,1
8652,임종득. 일제 앞잡이 같음,kr,1
8653,"ㅋㅋㅋ진심
용혜인이 문제라고생각하시나요?
최소한 나라를 생각한다면 국민의힘의원들이 잘못한건 잘못 했다라고 라고 이야기할수있어야죠.
내란의힘입니다.
제발 좀 있는 그대로 봅시다",kr,1
8654,사이다👍👍👍,kr,1
8657,"입이 방정이다
개소리 했으면 사과해야지
용해인 화이팅~!!😁",kr,1
8658,"소리지르고 말싸움하고 말꼬리물고 늘어져서 어떻게든 말싸움만 이길라하고
진지하게 물어봅니다
국회의원 되고 당신이 한게 몹니까?
한국과 경제에 어떤 기여와발전을 했습니까?",kr,1
8660,싸구려네 임종득. 저딴게 정치한다고;;;;,kr,1
8661,"아니 근데 어분어 정신이나갔다니 해도
그럼저여자가 소리지른것도 사과해야돼는거아님? 이리고 왜 퇴출? 그럼 저여자도 퇴출당해야지 이렇게 불공평하면 국회의원않하지 아니! 못하지!!!!!!!! 또 뭔퇴출이야 저사람이야기도 안들어보냐? 저여자가 거의다말했자나!!!!!!! 그런데 왜 퇴출인데 고암지른것도 사과안했자나!!!!!!! 저 여자도 퇴출이지!!",kr,1
8662,한명 한명의 국회의원은 국민을 대표하는데 정신나갔다고 말하고 사과할 생각이 없다면 …. 음… 종득아 나가~~~!!! 라고 해도 되네…,kr,1
8663,"임종득은 예의좀 지켜라..
싸가지라 그러지않나..정신나갔다고 하지않나..왜저래",kr,1
8666,저세끼 아주나쁜놈들 이야,kr,1
8667,상민이형 뒤에서 웃고있네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,kr,1
8671,댓글 상태 보니 상상 이상이네 틱톡에 진짜 덜떨어진 것들이 많구나ㅋㅋㅋ...,kr,1
8672,말 함부로 하는 짐승들이 판을 치니....🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬,kr,1
8673,"일 잘하는 사람은(용의원) 좋다고하고
못하는 사람은 싫다고 할것이다.",kr,1
8676,용혜인의원님이 대통령 하시는게 맞음.. 누가 정신 나갔냐 말하면 화가 안나겠냐고요 심지어 임종득의원님이 계속 안하신다고 징징 대시는데 당연히 화가 나는게 맞죠 소리를 지르는것도 문제인데 임종득의원님이 더 따지시는게 더 잘못이죠,kr,1
8677,임종득이 신발,kr,1
8680,"용혜인 화낫네
막말하는 사람은
인간이 덜된사람입니다
무시하시는게 답입니다",kr,1
8681,싸가지가없는 자식이네~쓰래기는82치우는게 답이다~~,kr,1
8682,임종득은 맛이 가보임,kr,1
8683,"잘했다 증말
아무리 편가르고 색이 다르다지만
할말하고 아니고는 일반 시민도 아는데,
ㅉㅉㅉ",kr,1
8685,임종득이정신나갔지,kr,1
8688,이상민 뒤에서 웃고있는건가?,kr,1
8690,"진짜로 금방지네
아무리국회의원이라
도그렇지 저것들이
국회의원이야다들
사퇴시켜라",kr,1
8691,쫑뜩이~ 뜨악~ ㅋㅋ,kr,1
8694,본인도 많이 쪽 팔릴 듯,kr,1
8695,어리니. 여자니. 비례니. 아직도 이런걸로 입을 털다니 이러니 성장을 못하는거다. 유럽을 봐라 고등학생도 시의원이 되서 자기역활을 하는데..,kr,1
8696,"임종득 저인간은 군인별이두개가 뇌무로 땃나봐
정말 군생활할때도분명갑질에욕쟁이 석열하고똑같은인간~~
한동훈한테도 반말에~~
저런걸 국회위원
국힘
제발 바뀌세요",kr,1
8697,미친쉬히! 어따대고 정신나갔냐니? 국회의원이라는 것이 한심하구만...,kr,1
8699,국짐은 범죄집단 이다,kr,1
8700,종득이가 정신나간거,kr,1
8701,저런 여자랑 사는 남자는 얼마나 힘들까 정말 생각만 해도 끔찍하다 저런 여자랑 사느니 평생 결혼 안하고 산다,kr,1
8702,애들 뭔 검은 속내에 빠져있냐 ㅋㅋ 저러니까 정신 나갔다 하지 저러는데 대통령을 잘 하겠노 ㅋ쿠ㅜ 대통령 선거가 그래 쉬운건줄 아나,kr,1
8704,기요미 화이팅~!!,kr,1
8706,김병주의원이 정신나갔냐라는 소리에 개거품을 물던 국힘의원들이 지금은 뭡니까? 그때는 이유라도 있었지만 임종득의원은 소리지르고 막말하고~ 딱 국힘의 수준이지요.,kr,1
8707,국짐 이것들은 단체로 미처돌아 간다 저런거 보고도 지지하는 것들도 미첬다,kr,1
8708,국힘애들은 반말이 기본이네,kr,1
8709,종득이가 잘못한거지.,kr,1
8710,국힘 참 의원들 한국인 망신 다시키네 저러고도 남자니,kr,1
8712,쫑득이~~~대구 함 온나..진짜 정신 나가게 해줄께...시원하게~~~,kr,1
8713,진짜 빨갱이 같이 생겼다 이미원,kr,1
8715,뒤에서 이상민장관 웃고있네요,kr,1
8725,"임종득 나이 드신분이 국회의원 이야
월급 아낍다.. 국힘들 왜들 그럴까..ㅠㅠ",kr,1
8727,임종득 감옥 가게 적용좀 합시다 그때 머라고 말하는지보고 이런인간은 어느구역인지좀 차차아서 후손들 이나라에 살수없도록 분명하게 선을 그읍시다,kr,1
8730,여자라고 모욕하냐고 의원이라는 사람이 말좀 조심해라,kr,1
8731,개 ㅁㅊ 임종드기 깡패 건달이냐?,kr,1
8734,얼마나 그랬으면 소리를 고래고래 지르겠습니까? 얼마나 상스러운소릴 (어리다고/여자라고) 그러했으면 저렇게 하겠습니까요 용혜인님 응원합니다~,kr,1
8735,국힘 의원들은 반말 따박따박 하는데 그와중에 존댓말 하는데 대단함,kr,1
8736,종득이 정신이 안드로메다로 나갔네 나이는 똥꾸녕으로 먹었나,kr,1
8737,정신 나갔지 저런게 무슨 의원이고,kr,1
8738,임종득 ㅋㅋ 나가고싶어서 일부로 그런거야?,kr,1
8739,정드기 ㅋㅋㅋㅋ의원이 왤케 꺼벙해 보이냐,kr,1
8740,아니 임종득 의원 분께서 더 정신이 나가 신거 같은데,kr,1
8741,얼굴에 아집이 있네~🤪🤪🤪,kr,1
8743,자꾸 저여자 왜 소리지르냐 이딴말 하는데 왜 혼자 ㅈ1ㄹ발광하지?,kr,1
8744,국짐당 내란방조당 해체 가 답이다,kr,1
8746,"임종득 의원이 어린 여자 의원이라고 막말하다가'임자 만난거지.
잘못했으면 사과하는게 맞는거지.",kr,1
8749,저런놈이 국회의원이라니 한심하다,kr,1
8750,대통도 그렇고 재들은 꼭 지이야기를 다른사람한테 디집어서 이야기를 하드라,kr,1
8752,딸같은 의원에게 에라이 모지리아,kr,1
8753,임종드기 관상은 저기 있을 관상이 아닌데 딱 괴뢰군 관상이여,kr,1
8754,국민의힘 가면 갈수록 진짜..기본적인 인격이없는사람들만 모이네여,kr,1
8755,여기 댓글다는 사람들 미친 모임인가요?용혜인의원 욕하는 사람들이 정신나간 인간들입니다,kr,1
8759,용혜인 의원님 경희대 나오셨고 충분히 똑똑하신거 압니다 하지만 부정선거 선동자를 민형사상조차를 해야한다고 하신건 잘못된것 같습니다 왜 선관위가 결백하면 조사하라고 하지 결백하지 않으니까 조사를 하지말라고 하는거 아닌가요? 또한 윤석열 대통령님이 파면되시면 민주당에 이재명의원이 대통령되는것이 80%인데 어떻게 사법리스크가 있는사람이 대통령이 됩니까,kr,1
8766,논리적이지 못하고 빽빽 소리만 지를줄 아네 ㅋㅋㅋ,kr,1
8767,이런 사람이 대통령을 해야지,kr,1
8771,"용혜인 화이팅~
잘하고 있습니다~🥰",kr,1
8772,"임종득 의원 자격이
정말없네!!",kr,1
8773,용혜인 화이팅 🥰,kr,1
8777,내란당 수준이 딱 초등생 수준이다,kr,1
8780,임종덕 때려 잡아라 의원 자격이 없다,kr,1
8781,나이많다고 반말하는 무개념 국짐당의원들이 문제인데,kr,1
8784,저런걸 누가 뽑은겨,kr,1
8786,국힘아....보수들아....진짜 이게 최선 이니,kr,1
8787,저런 ㅇㄱㄷㅇ 의원이라니,kr,1
8790,이상민 웃고잇내ㅋ,kr,1
8794,종득이 문제다 문제,kr,1
8797,저 국힘 꼰대들을 보면 한숨밖에 안나온다. 어케 저런 아이를 뽑았냐,kr,1
8801,"임종득은 누굴 덤탱이 씌울려고 눈이 뻘개져서
독사처럼 먹잇감을 찾는것 같네",kr,1
8803,진짜 좌파들 상태가 왜 이러지,kr,1
8804,인상이 과학이다 임씨,kr,1
8806,모질이들..하나같이 일자무식~,kr,1
8807,용혜인의원같은분이계셔야제대로돌아가는듯합니다존경하고사랑합니다,kr,1
8809,참 국짐당의원들 자질이 떨어저도 수준하고는 역시 내란당 곧사라저라,kr,1
8814,전두환이 빙의 들어왔네..,kr,1
8816,종득이 저놈 쓰레기,kr,1
8818,자기 욕하는데 조곤조곤 말하는 사람이 과연 이세상에 몇이나 될까..참으면 참는거지 조곤조곤 말하는건 몇 없을듯,kr,1
8820,니가 모욕이다.,kr,1
8821,오늘 석열이 밤길 조심해 찐 아님,kr,1
8822,참~~또아이들,kr,1
8823,청문회 를 이런식으로 전부 이상한사람들만 모여있네 질의하더라도 소리지르지말고해라,kr,1
8826,임종득이랑 상종을 하지마라ㅎ,kr,1
8827,"국회를 쓰레기장으로 만들어 버리는 망했다쓰의 손같은 작자들이 총집합한 국짐!!!
계속 그런 식으로 마르고 닳도록 하길~~~~",kr,1
8831,늙은이들이 정치하니..ㅉㅉ 임씨 나가쇼,kr,1
8832,이분이 있어서 대한미국이 살아 있다...,kr,1
8833,와 대박이에요 완전 책임감있고 자신감이 대박이네요,kr,1
8837,이런사람이 대통령돼야지,kr,1
8839,"국짐것들.. 임종득은 제대로 정신이상자, 퇴출이 당연합니다. 용의원님 너무도 잘 하셨습니다~ 앞으로도 잘 부탁드립니다~",kr,1
8841,의원자격없네 저런 ~~~,kr,1
8843,"종득아 그만 꺼져라,,",kr,1
8844,국짐당은 역시 ~~^^어디가나 튀려고 저러냐~~개 웃김,kr,1
8845,이건 진짜 선넘었다,kr,1
8848,진짜 정신나같네 저인간,kr,1
8850,잘못했어면 사과도 할줄아는게 인간이지. 국적당넘들도 윤똘도 사과하면 디지는줄아나 사과를 못하더라 안하는지,kr,1
8853,국찜들이란쯔쯔~~~,kr,1
8854,특별한 이유도 없이 정신나갔다고 하거나 옹호하다니. 지들 어머니나 딸에게 정신나갔다고 해도 참을사람들 많네,kr,1
8856,"저런인간이 의원이라니
종덕아 집에가라",kr,1
8857,저 국짐 임종득... 채상병 죽인 놈,kr,1
8858,"저 🐙대가리가 국🐕의원 이라니...
호오로오자아스윽 이내",kr,1
8860,임종득 저거 여기저기서 깨지네!,kr,1
8862,난그냥 극힘 재일시러,kr,1
8863,이 새끼는 애초에 의원자격미달이고 국회에 있으면 해가되는 놈이야.,kr,1
8865,어이..임종득이..채상병 문제 아직 해결안되었다..나중에 보자...,kr,1
8867,"민주당은 소리지르는것은최고네
본인들이 다른사람들에게 하는짓은모르고 남에게만 지랄하네 너먼저 생각해바",kr,1
8870,국짐수준이 그렇지,kr,1
8871,국정과 법을 만들으는 국회의원들 수준들하고는 이런것들위해 내가 나라에 세금을내고 이런것들을 먹여살리고 있다는게 짜증나고 화가나며 열받는다,kr,1
8875,@h__e________.8 이분 너무 조아,kr,1
8876,정신은 자기들이 나갔는데,kr,1
8877,"그럼
제정신이냐?",kr,1
8878,국짐당 저 가가멜 이상해,kr,1
8879,"다들 싫다고만 말하고 이유같은게 없네
늙은이들 이빨이나 닦고자요...",kr,1
8881,종득이도 빵가것네😅😅,kr,1
8883,정신나갓네. 이의원,kr,1
8885,임종득은 스파이더맨에서 나오는 빌런 그린고블린 닮았네ㅋ,kr,1
8887,"임종득 금뱃지, 당신 똥뱃지구만~, ㅋㅋㅋㅋㅋ, 인상은 사이언스라더니, 딱 맞넹!!",kr,1
8891,임종득 저거 진짜 에휴,kr,1
8892,"용의원님 화이팅
내란당 만세 싹 사라져라",kr,1
8893,저 내란당 애들은 하나 같이 상태가 안좋니 저런애들이 의원이면 파리도 새다 에라이,kr,1
8895,"저런여자가 의원이였나?
어따되고 소리만 버럭지러나
쓰레기들 의원들",kr,1
8896,저 남자분은 초딩인가..?,kr,1
8897,최고입니다~ 시대가어느시대인데 똑똑한여자의원에게 응원합니다~ 👏👏👏 나이많이먹은 의원들은 이제그만해야지요~ 정신은나이먹은영감이 나갔네,kr,1
8898,본론을 말해야지 본인이 지금 어디자리에 있는지 모르나,kr,1
8901,임종덕 인성이 개쓰레기 바닥이다,kr,1
8903,저여자너무싫다 국회의원자격도없고 또라이같애,kr,1
8906,정신이나간나 반복하는 말속에 반말이있습니다 그말도정정하세요무슨국회의원분들이 애들같습니다 유치합니다,kr,1
8909,"용혜인 의원님 응원합니다 화이팅입니다
썩은 국짐당은 해체하라 국세가 아깝다",kr,1
8911,또 국짐당이지?,kr,1
8915,임종득 저런것도 국회의원이라니. 에라이,kr,1
8916,국힘 저 양반들 와저라노 도대체,kr,1
8924,싫으면 보지말던가 니네보고 정신나갔다고하면 발작할것들이 정신나갔다고하면 안짜증나냐고,kr,1
8925,임종득ㅈ사과하라 에라이,kr,1
8926,"세상모르는아이네
벌써저런거부터배워서
어떻게하냐",kr,1
8927,용혜인의원님 최고이십니다 항상응원합니다,kr,1
8928,"임종득의원 한심하다
어리다고 무시하고 그럼않되지
어른이면 나이값좀해라
나랑 종씨지만 정신차리시오",kr,1
8929,댓글 왜이래 애초에 정신나갔다고 하는게 먼저 맞는거냐고,kr,1
8930,"말조심해야지 기본이 안되있네
국정자리에서 .정신나갔네. 참 저질이다",kr,1
8932,용혜인 의원님 대통령이 되주세용,kr,1
8934,임종득이 쌍판땍이봐,kr,1
8936,종득아 ~ 넌 똘아이가 ~ 푸 하하하 🤣🤣,kr,1
8937,임종득 꼰대 ~~제정신이가~~,kr,1
8938,국짐 인성들은 하나같이 쓰레기! 으이구!,kr,1
8942,정신이 나갔다는 말을 상황에 맞지도 않는데 내뱉은 이유를 모르겠음,kr,1
8943,국개의원 수 줄이고 비례의원 없애자제발,kr,1
8944,종득아 나이값 좀 해라 ㅋ,kr,1
8945,진짜 비례그지가...휴,kr,1
8946,이찌꺼리하라고국회의원만들었나줄이자국회의윈,kr,1
8947,왜 ~국짐당 임종득 뿐 아니고 전부 이상해요~~,kr,1
8948,이런것들이 국세를 축내는데 우리국민들은 정말순하시다.,kr,1
8950,"누구를 위한 내란인가?
국민을 위해서 국민을 위하여 일해야 할 대통령과 국회의원이 국민에게 고통을 주고 국민의 삶을 참혹하게 만드는 것이 나라의 주인이자 주권자인 국민에게 할 수 있는 행위인가.",kr,1
8951,"멋지다. 국가의 짐, 토왜당은 똥이다.",kr,1
8953,진짜 ㅈㅂ 이분이 대통령 이였으면,kr,1
8954,종득이는 국회의원 하면 안된다~,kr,1
8957,용혜원의원님정말최고입니다 국짐들전부 쓰레기들이네ㅉ,kr,1
8958,"정신안나갔으면 됐지
왜 그런말에 악을질러서 스트레스받나? 똑같은 사람되지? 정신나간 사람이 정신나갔다고 하는데 ..ㅠㅠ",kr,1
8959,"용혜인 의원님 화이팅
국힘의원들 쪽빨인줄 알아야",kr,1
8960,이분 너무 멋있음..👍🏻,kr,1
8961,"난 구긴당 질문하는데 큰소리 친것, 사과하라는 쥐알만한 안경쓴의원이 더 싫다",kr,1
8962,윤석열 졸개들한테 무슨 좋은 말이 나오겠습니까? 용예인 의원의 우습게 보였나부지 당신을 따를 사람은 10명 정도 되고 용혜인을 따를 사람은 천만 명이 넘어 니 분수를 아세요.,kr,1
8967,무식하게 정신 나같다니 쯔쯔 저런 사람 누가 뽑아줬니,kr,1
8969,용혜인 의원 그당당함에 감동입니다!!,kr,1
8971,임종득님이 더 잘못하셨지만 용혜인님도 나이가 더 많으신 분에게 저렇게 소리지르는건 아닌거 같아요.. 근데 용혜인님의 잘못은 아닙니다!,kr,1
8972,나이를 쯧쯧쯧 저런것도 국힘국회의원이라고,kr,1
8976,어른인데 말을 왜 저렇게하고 사과할줄 모름?ㅋㅋ,kr,1
8977,뉘집 딸인지 똑똑 하네요. 나이만 먹으면 장땡 인가. 자기네들 소리 지를때는 더 하데.,kr,1
8978,이런 사람이 ㄹㅇ 대통령 해야함,kr,1
8979,저건 사과해야지..정신나갔냐니..,kr,1
8980,선을넘었대ㅋㅋ 지가 대통령이나 여당국회의원들한테 한짓거리는 기억이안나나?,kr,1
8981,"임종득 저자가 나쁜 놈이네
지금 어디서 비하 발언을해
국회의원으로도 퇴출 합시다",kr,1
8984,사실이라서 화가 나는건가?,kr,1
8985,저는 용혜인의원님 너무좋아요 항상 화이팅 입니다 응원합니당!!!🥰,kr,1
8986,임종득님이 저희지역 위원님인데 진짜로 부끄럽네요...,kr,1
8987,"종득아
종치고 고마 시골내려가서 땅이나 파자",kr,1
8988,개념없는국힘당!용혜인의원님지역구는여기는아닌데그대로쭉가세요!응원해요,kr,1
8990,저 여자 싫어요,kr,1
8995,우리 도우너 고생이 심하네,kr,1
8996,국회의원이란것들 다 싣다 진짜. 보기도 실어 ㅜㅜ 씨,kr,1
8998,왜이렇게 다들 빡쳐있어요ㅋㅋㅋㅋ 님들 같으면 소리 안지를 자신 있으세요??ㅋㅋㅋㅋㅋㅋ님들이 저상황 이라면 어떻게 할지 생각해보고 얘기 하세요 진짜ㅋㅋㅋㅋㅋㅋ,kr,1
9001,종득아 나이값해라,kr,1
9002,국회의원 이란 사람들이 맨날 싸움만하고 세금으로 월급받고 의원 반으로줄이고 월급도 반으로 줄여,kr,1
9004,임종득 당신이 정신 나갔네~~😡,kr,1
9005,종득아 니는 안나갔냐..저렇게 말한게 정신나간거지,kr,1
9007,"누가정신나갔는지는 국민이 안다...개싸가지
독기만 품은 독사",kr,1
9008,생긴거봐라~임종득이,kr,1
9010,민주당 의원은 큰소리 치면 다 인줄 알아요. 정신 나간것 맞아요!! 상식적인 인간이 되세요!!,kr,1
9011,"에라이 잘들 논다
인간들아 뭐하노
돈 새는 소리가 난다
퇴출을 명합니다
인간들아",kr,1
9012,용혜인화이팅!!!,kr,1
9013,아 국짐당 인간들 진짜 관상 너무 못되게 생겼어 하나같이--;;,kr,1
9014,"강선영 반말하지마
국짐당은 하는짓거리가 하나같이 저질",kr,1
9015,용혜인의원님 화이팅!!힘내세요!!,kr,1
9017,임종득 이 미친놈두 정말 빈달구지다..,kr,1
9019,정신나간것처럼 하니 그런말 들었겠죠.,kr,1
9022,미친늙은 영감쟁이... 저럴땐 노망났나? 이렇게 대응해주세요.,kr,1
9023,"선거제도 바꾸고 제대로 하자
야부리 국회의원이 난장판 국회를 만들지
비례대표 전문성 고려
다양성이란 말로 비례대표이게 공정한 게임인가",kr,1
9024,잘 못을 했으면 그냥 깔끔하게 죄송합니다 하고 넘어가면 될 일인데요 누가 님보고 정신 나갔냐고 하면 화 안 내실건가요 ㅋㅋㅋㄱ,kr,1
9025,정신나갔다니 어디서. 저런 저급한사람이 국회의원이라니 당장 사과해라,kr,1
9026,여러명이 한명 몰아가는데 그럼에도 불구하고 잘못이 없으니 당당하게 나가는 모습 보기좋습니다💖💖💖,kr,1
9030,비례국회의원이행세그것도 민주당에빌붙어서당선돼서 사퇴하세요~~~,kr,1
9033,저러니 내란당소리나듣지,kr,1
9037,무슨 국회가 시장판처럼 싸우는지?요즘 시장판 사람들도 저리 싸우지 않아요,kr,1
9038,임종득이 정신나갔네,kr,1
9042,눈에 뵈는것이 없는 국짐당,kr,1
9048,"저런 정신나간놈이 임종득아 여기가 놀이터냐?
노인정가서 발닦고 자야지.",kr,1
9049,사과 할 마음 없으면 퇴출합니다. 사이다,kr,1
9050,국힘당은 왜저러는지 하나같이 다 이상해 여자라구무시하는발언 ㅠ 국치입니다,kr,1
9052,"임종득 생긴모양대로 노네, 툭함 고함이나 치고 빈깡통이 시끄러워. 국힘의 대표 면상
정리해라 국힘 이미지를 깍아먹는 인간",kr,1
9054,진짜고약스럽게생겼네임종득인상이너무안좋아,kr,1
9056,여러분 정치 멀르면 댓 쓰지마요 대통령 해야한다 이런 이야기,kr,1
9059,사과받을 태도가 안되어 있는데 ㅋㅋㅋㅋ 사과 한다 쳐도 소리 고래고래 재판장에서 지르는데 솔찍히 둘다 잘못한게 맞음 내가 보수이긴 해도 국민의힘 의원님이 잘못한건 맞음 하지만 소리 지르는것 까지는 좀 ;;,kr,1
9060,"종득아 네가 정신나간놈이다! ㅋㅋㅋㅋ
저딴것이 한심한 국짐당의원수준이다! ㅋㅋㅋㅋ",kr,1
9063,용씨 가문의 수치다 저여자,kr,1
9064,아이구 이분들,kr,1
9067,"우리나라는 완장보다는
동방예의지국이다
저런 의원을 퇴출하자",kr,1
9069,"27살차이나는 딸뻘한테 혼나고 사과하라니깐 못해요? 이게답이냐? 답답하다ㅋㅋ",kr,1
9071,용혜인분 사이다 넘 잘 하신다👍🏻,kr,1
9076,저것도 국회의원 이란게 쪽팔 린다 나가서 손들고 있어라,kr,1
9079,용혜인 화이팅!!!!🤩🤩🤩,kr,1
9081,용혜인님 정말 존경합니다. 나라를 위해 일해주셔서 감사합니다. 스트레스 많이 받지 마세요!! 항상 열심이 일하고 용혜인님을 욕한다면 참지 마세요!!,kr,1
9082,그런소리들을만하니까 듣지!!,kr,1
9083,임쫑득 저늣. 인간아니네. 🦀 좌서,kr,1
9084,정신은 임종득이네,kr,1
9085,저 영강쟁이 노망 났나,kr,1
9086,여기서보면 사람은생긴대로 논다라는말이 실감이 간다. 그냥 피부에 화~~악 와닿아..,kr,1
9091,빨걸 빨아야지 먼저 잘못한 국힘 지지한다고 똥고 빨고 핡고 다해주네😂,kr,1
9096,쫑든아 🐕 같은것도 국회의원이라니 저런걸 뽑아주는 지역이 어디야ᆢ,kr,1
9098,"용의원, 용장군 화이팅입니다",kr,1
9100,"민주당은 뵈는게 없어 소리지르면
이기는겨 인성을배워라",kr,1
9101,임종득 저런놈이 장성 출신이라니...그래서 똥별 똥별 하는거지!,kr,1
9108,이런거 보면 나이는 그냥 숫자일뿐...겉만 노화가 온거지 속은 쨈같음,kr,1
9109,저렇게 찌질하고 유치한데 어떻게 위원이 됐대,kr,1
9110,하 왜 국짐은 하나같이 저러냐,kr,1
9111,저런말 듣고 가만히 있는게 이상한거지,kr,1
9115,나이를 얼마나 먹어놓고 공과사 구분을 못하는거임 일하는거랑 개인적인 감정은 구분해야지 일하는 자리에서 지 감정으로 저딴말 해놓고 사과 못한다고 고집부리고 퇴출 당하는게 진짜 초딩만도 못해보인다ㅉ 또 같은 당이라고 여러명이서 한명 공격하는것도 진짜 국회의원이라는 사람의 수준이..,kr,1
9119,👍👍👍용혜인 의원님 화이팅!!!응원합니다!!! 잘했어요 👍 최고 입니다 수고하셨습니다 너무 감사합니다 👍😂😂💕,kr,1
9121,그래 너. 정신 나갇어 씨끄러워,kr,1
9123,내란당은 시궁창당이다,kr,1
9124,권력달았달았다고아버지뻘에게저리고함지르냐 에구ᆢ인간성이보인다ㆍ고함지른다고다설득려있냐ㆍ싫어요ㆍㅋㅋ,kr,1
9125,화이팅,kr,1
9130,종득아 그냥 38선 넘어가라,kr,1
9132,임종득 저 개색끼,kr,1
9133,"정신나갔다는 말을 면전에다 할정도면
그자신이 미친놈인거다",kr,1
9134,용혀인님진짜잘함니다하이팅,kr,1
9135,👍👍👍👍👍용해인 의원님 응원합니다 종득이 맛이 갔네 😂,kr,1
9137,"와우~~
용해인의원...아주 멋집니다~!!
나이가 많고 적음 이전에..
같은 국회의원이란 사실을 왜 망각하는지...?
나이드신 의원님들...제발 정신들 차리세여~~,,",kr,1
9138,김민히인관이. 대통령 사형시키라면서 주둥이노렷다,kr,1
9140,정신은 나이먹은 당신이 나같네,kr,1
9141,득아득아 야이 개득아,kr,1
9145,하이튼국짐것들은 사람이아니므니다,kr,1
9146,윤건희에게 칭찬 받는 일이라면 무슨 짓이든 다 할 사람들. 쫑득이 귀욤 받아 좋겠다😂😂,kr,1
9147,용혜인님 화이팅 입니다 💪,kr,1
9149,어린ㄴ이 시건방져도 수분수지,kr,1
9150,용혜인의원님 진심 응원합니다 화이팅입니다 힘내세요!!~,kr,1
9154,"용혜인도 추미애,최민희와 똑같은 악발이!",kr,1
9155,"임종득 의원아?
아무리 나이가 어려도 국민이 선출한 국회의원 입니다!
임종듸의원 100명보다 용혜인의원이 일우 훨씬 잘하고 있습니다!!!",kr,1
9156,임종득 저런사람이어떻게국회의원이된거야?지역구가어디야?진짜 정신나간사람들만있는곳이 지역구인가보내,kr,1
9157,"임종득
미쳤네
국회의원수준이
동네방상회네",kr,1
9158,알바들 천국이네 알바비 좀 올라갔나,kr,1
9161,에효 저딴게 정치를한다니 조신하지못하게,kr,1
9164,이재명 ㄱㅊ나빨우,kr,1
9167,자질이 안되는 국회의원둘은 다 나가라 창피하다...그러고도 녹을 먹냐..,kr,1
9168,"용혜인 의원님 너무 멋지고,응원합니다!(용혜인 의원님이 대통령 돼야할 급인데....)",kr,1
9169,소리좀 그만질러라 벌레가 윙윙걸리나 ㅌㅌ,kr,1
9170,아니 전국민이보는데 할말이있고 안할말이있지 국회의원이 저건 선넘었지 잘못했으면 사과를 해야지 윤석열 꼬봉들 아니랄가봐 어쩜 사과안하는거까지 닮았냐,kr,1
9172,무서운 분들이여,kr,1
9173,용해인의원님. 너무 멋있다. 화이팅!!!,kr,1
9175,임종득 개또라이,kr,1
9176,그만 짖어 짱나요,kr,1
9178,"임종득 나이값 해야지,
의원이 국감장에서 ..
퇴출당해도 싸다..",kr,1
9179,왜 그리 소리 지 르는지요,kr,1
9180,임종득이 밤길조심해라,kr,1
9183,와 저렇게 당당한사람 개멋지노,kr,1
