url,text,Bracket,language,proximal,medial,distal
https://bsky.app/profile/retriever0-0.bsky.social/post/3ljpcdaeb4k2c,"홍감탱이 포부가 콩알만하군요. 어차피 권한도, 가능성도 없는 소릴 할 거면 ""내가 대통령 되면 미국을 한국의 열두번째 도道로 만들겠다"" 정도는 뱉어야지.",2,kr,1,0,0
https://bsky.app/profile/bleubleubleu.bsky.social/post/3ljpbfirq4s24,"'나는 대통령이 되면 헌법을 부정하겠다' 라니, 민주주의 사회에서 고작 대통령 따위가 헌법 위에 있다고 생각하는 왕당파들이 왜 이렇게 많이 보이나 몰라. 이조시대에도 왕이 개판치면 반정 일어났다 이 영감아.

이딴 게...보수진영?",0,kr,9,0,0
https://bsky.app/profile/retriever0-0.bsky.social/post/3ljpagp3aqs2g,"우리 보스가 요즘 AI 없이는 밥을 안 먹는 AI병에 단단히 걸리셨는데, 희극은 이 양반한테 예산이 별로 없다는 거고 비극은 이 양반이 메타버스 광풍 때도 탑승하고 싶어했지만 높으신 분 의사결정이 개 느림 & 예산이 없어서 메타버스를 안 탄 덕분에 자리를 보존했고 지금까지 살아남아 AI무새가 되었다는 점이다. 
걍 메타버스 유행 때 태워서 멀리 보냈어야 했나봐. 사람이 어째 위기로부터 배울줄을 모르냐.",2,kr,9,0,0
https://bsky.app/profile/retriever0-0.bsky.social/post/3ljpa6lhj3s2g,"완벽하게 똑같은 일이 메타버스 유행 때 있을 뻔 했는데, 그땐 회사의 의사결정이 존나 느린 덕분에&메타버스가 뜨자마자 가라앉아서 애초에 견적문의조차도 안 하고 넘길 수 있었다. 

정말, 멀리서 보면 희극이고 가까이서 보면 비극이라니깐.",2,kr,5,1,0
https://bsky.app/profile/retriever0-0.bsky.social/post/3ljpa6lhack2g,"많은 분들이 그러했듯이- 나도 최근에 이런 비슷한 걸 겪었는데, 그 '뭐 좀' 만드는데 얼마 드는지 듣고는 조용히 아닥하더라는. 
그나마 '그럼 더 싸게 만들 궁리를 해야지 안된다는 소리만 하면 돼?' 같은 억지를 안 써서 다행이라고 생각했다.",2,kr,4,4,0
https://bsky.app/profile/retriever0-0.bsky.social/post/3ljp7tsqfy22g,최상목도 서부지검도 '결정은 존중하는데 내 ㅈ대로 할겁니다. 니들이 어쩔건뎈ㅋㅋㅋ'하는 꼴이 참 같잖네요. 이게 시대정신인가.,2,kr,3,0,0
https://bsky.app/profile/retriever0-0.bsky.social/post/3ljp7fhdyvc2p,'탄핵이 되긴 되려나보다' 라던 블친님의 말씀이 떠오르는 저녁이군요..,2,kr,3,0,1
https://bsky.app/profile/bleubleubleu.bsky.social/post/3ljozo5w5rc2j,이 기회에 한번 싹 털어봅시다. 세수도 부족한데 국가재정에 한 푼이라도 보태야지.,0,kr,2,0,0
https://bsky.app/profile/xiaoqi101.bsky.social/post/3ljovxuvz222t,"무슨 안부 전화를 어제하고 오늘 두번 더 하고 

가족도 그렇게 자주 안부를 묻지는 않아요",0,kr,0,1,0
https://bsky.app/profile/retriever0-0.bsky.social/post/3ljottuc6nc2m,왜 이번학기 장학금 안 나오냐는 소리도 할 듯..,2,kr,1,0,0
https://bsky.app/profile/pyeonjeon.bsky.social/post/3ljootuynj222,"""대통령 운명을 결정지을 헌재의 주사위는 이미 던져졌다. 대학 입학 시험으로 치자면 채점이 끝나고 본부에서 합격자 명단을 추리는 과정이고, 신문에 빗대면 최종판 마감을 마치고 윤전기가 돌면서 배달 차량이 대기하고 있는 상태다. 인용, 기각 어느 한쪽에 온몸의 무게를 싣고 있다가 반대쪽 결론이 나오면 방향 전환을 하지 못하고 뒤뚱거리며 균형을 잃게 된다. 게다가 과열된 거리 분위기는 거부감을 일으켜 민심(民心)에 부정적인 영향만 줄 뿐이다.""

조선도 받아들임 ㅋㅋㅋ",0,kr,6,0,0
https://bsky.app/profile/retriever0-0.bsky.social/post/3ljor7wgmes2g,"...사략이나 다름없는 일본 총리와의 회담을 마치고 VIP가 에어포스원에 오른 것은 찌는 듯이 더운 8월의 어느 날이었다. 흥분과 더위로 벌개진 VIP를 태우고 이륙한지 30분 쯤 지났을까, 기상이변이 단숨에 마른 하늘을 태풍으로 덮기 시작했다. 트랜스폰더가 없는 기장이 1시간 가량 혼신의 힘을 다해 메이데이를 외치며 서울공항에 착륙을 시도했다. 죽음의 롤러코스터를 마친 VIP가 겨우 웃어보였을 때 창 밖의 건물엔 평양공항 네 글자가 빛나고 있었다.
블스 문학 <사랑의 불시착> 중",2,kr,9,0,0
https://bsky.app/profile/retriever0-0.bsky.social/post/3ljojjk33g22j,"'이슈'는 버튼 눌렀을 때 반응이 비정상적으로 느리거나 예상한 이펙트가 스킵될 때 붙이는 거구요..
지금처럼 404 뜨는 상황은 '사고'에요",2,kr,4,0,0
https://bsky.app/profile/joockher.bsky.social/post/3ljlozjaqpk2y,시스템의 정점인 헌재의 판결을 '마은혁 이슈'라고 후려쳐서 연성 폭동에 부역하는 언론부터 처단해야 뭔 방법이 나올거같다.,0,kr,2,0,0
https://bsky.app/profile/retriever0-0.bsky.social/post/3ljoiqlz4l22j,"계엄 할 상황도 아니었고, 절차도 안 지켰고, 정부가 불법을 저지르는 모습을 온 국민이 TV로 확인했음. 
그런데도 무슨 탄핵을 하니마니 처벌을 하니마니 하는, 5:5 구도로 가는 현 상황을 믿을 수 없고, 이딴놈의 나라라면 걍 망하던지 말던지 관심 끊어버리고 싶은 마음도 크다.

하지만 인용한 기사 속 이런 군인 때문에 우리는 포기하면 안됨. 담번에 또 이런 상황에 처했을 때 누군가는 양심을 택하게 해야 하므로.. 무조건 이번 판 이겨야 함..",2,kr,6,1,1
https://bsky.app/profile/margaery.bsky.social/post/3ljog2xxk5y2j,"[단독] “하면 안 될 것 같았다” 12·3 밤, 이런 군인도 있었다

www.sisain.co.kr/news/article...

왜 어떤 군인은 내란공범이 되고 어떤 군인은 헷갈렸다가도 필사적으로 도망치려 했는가. 참으로 악보다 선이, 옳음이 복잡하고 흥미로움에는 틀림없다. 조성현 단장이 하는 말도 '법은 모르지만, 하면 안 될 것 같다는 생각이 분명히 들었다.'인 걸 보면 평소 가치관에서 비롯된 직관적 판단이었을 텐데 말이다.",0,kr,8,0,0
https://bsky.app/profile/retriever0-0.bsky.social/post/3ljoequ5sns2h,"3월에 미국 항공우주박물관 우드바 헤이지 센터를 방문하려고 기초 지식을 조금씩 공부하는 중인데- 1차로 놀란 점은 만화책에서나 나올 것 같은, 우주전쟁비행선 같은 걸 미국은 이미 만들어서 다 쓰고 지금 퇴역했다는 점이고 2차로 놀란 점은 그 비행기 중 몇몇은 미군 뿐 아니라 CIA도 가지고 있었다는 점... 영화 <트랜스포머 2>에 나왔던 SR-71이나 <인터스텔라> 초반에 나왔던 MQ-1 같은 것들... 이걸 왜 니들이..?",2,kr,6,1,0
https://bsky.app/profile/pyeonjeon.bsky.social/post/3ljocq3zrac2v,요즘 안 이런 IT회사가 있나 싶은데 ㅋㅋㅋ,0,kr,1,0,0
https://bsky.app/profile/bleubleubleu.bsky.social/post/3ljobjvheak2s,"자동차 안 모과, 고속버스 안 재떨이야말로 멀미제조기였다.",0,kr,1,0,0
https://bsky.app/profile/seaweedtheking.bsky.social/post/3ljn7t5sxts23,아이패드와 엄마와 나,0,kr,1,0,0
https://bsky.app/profile/retriever0-0.bsky.social/post/3ljmil5eoac2l,대왕고래 이야기 잘못 주워먹은 거 아닐까요...?,2,kr,1,0,0
https://bsky.app/profile/liolseeds.bsky.social/post/3ljlzau7ca22f,그래서 프타라는걸 맺었어요 이 트가놈아,0,kr,1,1,0
https://bsky.app/profile/decalpha.bsky.social/post/3ljlwge75gs2e,클리앙이나 스르륵 아재들은 왜 민주당이 여자편드냐 2030 남자에게 확장성이 없다 하는데... 거 요즘 퀘이사존 가봐라... 그래픽 카드 사는데 내무부장관 허락 같은 이야기 했다고 자기비하하는 퐁퐁남 어쩌구 하면서 결혼한 사람들 마구 욕하고 있는 2030 젊은 놈들이 보이는데... 에휴...,0,kr,7,1,0
https://bsky.app/profile/retriever0-0.bsky.social/post/3ljlwifbsx22v,코로나 백신 맞으면 처벌이라니.   민주주의는 여기까지인걸까. 심난한 생각이 든다.,2,kr,2,0,0
https://bsky.app/profile/flyingaubrey.bsky.social/post/3ljluvclhck2s,"또 아이오와😫
아이오와주 공화당은 코로나 백신을 투여하는 것을 '경범죄화'하는 법안을 추진했습니다.
당사자가 직접 요청한 경우도 마찬가지입니다.",0,kr,2,0,0
https://bsky.app/profile/namseoh.bsky.social/post/3ljlv75pbwc22,인공지능으로 얻는 이익을 일부 공유화해야 한다는 주장은 너무도 상식적이고 또 당연히 고민해 봐야 할 주요 이슈 아니었나 이렇게 일방적으로 매도당하는 게 참 어이없고 자본주의에 미친 세상은 망하는 게 당연하다 싶기도 하다,0,kr,5,0,0
https://bsky.app/profile/yukay.bsky.social/post/3ljk6db26gc2s,일부러 안 풀고 있던 건수가 많이 터지는 걸 보니 탄핵이 얼마 안 남긴 한 모양,0,kr,2,0,0
https://bsky.app/profile/retriever0-0.bsky.social/post/3ljk5f4at5s23,가암히 각하 복귀를 의심하고 조기대선 운운하는 놈들 다 이렇게 될 줄 알아라! 라는 걸까요...?,2,kr,1,0,0
https://bsky.app/profile/pyeonjeon.bsky.social/post/3ljk3wnsttc2x,캐비넷이 열리네요 그대가 들어오죠,0,kr,1,1,0
https://bsky.app/profile/retriever0-0.bsky.social/post/3ljk2hjwmk22g,"최상목과 지금 정부가 하고 있는 꼬라지 중에 가장 패악이 심한 부분이 외국인 투자 유치에 관한 부분이라고 생각함.
행정부가 헌법재판소의 판결도 쌩까는 꼴을 보고 어떤 미친놈이 한국 시장에 투자하겠냐는 거지.

언제 전쟁날지도 모르는 집구석에서 갑자기 마른 하늘의 날벼락 같은 계엄을 한 것도 띠용한데, 헌법재판소 판결도 쌩깜? 한국 같은 신흥 시장에 투자하는 외국인이라면 투자처와 정부가 한 편 먹고 내 돈 먹튀할까 라는 염려가 있기 마련인데 이걸 해소하긴 커녕 더 부추기는 꼴이- 거참 믿고 쓰는 검사 출신, 기재부 출신이다 그죠?",2,kr,8,1,0
https://bsky.app/profile/godai649.bsky.social/post/3ljjzzicsf22o,최하목의 가장 큰 문제는 민주적 정당성이 없는 놈이 윤가놈과 똑같이 헌정을 파괴중이라는 점이다.,0,kr,5,0,0
https://bsky.app/profile/retriever0-0.bsky.social/post/3ljjvpc6ui22s,"헌재 판결 이렇게 쌩까도 되는 거였으면 걍 노무현 때 수도이전 해버릴걸 그랬어. ""경국대전이 관습헌법인지 학자들 사이에 합의가 이루어지지 않았다"", ""국무회의 의결에 따라 헌재 판결 받아들일지 말지 숙고중"" 뭐 이러면 되잖아.",2,kr,6,1,0
https://bsky.app/profile/retriever0-0.bsky.social/post/3ljjqum44rs2s,"문재인이가 삼권분립 다 망가뜨린다고 한 이유 : 윤석열 당시 검찰총장이 존나 나대서 추미애 당시 법무부 장관이 지휘권 행사했다는 것 때문. 걔들한텐 검찰이 사법부라서.

FYI : 박근혜는 대통령시절, 검찰총장 하는 짓이 마음에 안 드니까 사생활 털어서 언론에 뿌리고 자진사퇴하게 만들었었음. 하. 씨발.",2,kr,6,0,0
https://bsky.app/profile/retriever0-0.bsky.social/post/3ljjqpw4lt22s,문재인 때 '아이고오 문재인이가 삼권분립 다 망가뜨린다' 외치던 사이비 방구석 법학자님들은 지금 벌써 다 뒤지셨죠? 어쩐지 대답이 없더라.,2,kr,4,0,0
https://bsky.app/profile/siaranics.siaran.kr/post/3ljjorv7qr22l,"""야 사람을 칼로 찌르면 범죄가 맞대!""
""잠시만... 그럼 지금 이 찔러놓은 칼을 빼도 되는지 며칠만 고민해볼게...""",0,kr,1,1,0
https://bsky.app/profile/neoulshim.bsky.social/post/3ljjmbnvm5c2z,"한국에서 소위 개혁보수하려면 극장에서 돈내고 이준석이 코파고 트림하고 펨코하는걸 봐야한단 말인가… 커트라인이 대단히 높구나

m.news.nate.com/view/2025030...",0,kr,3,0,0
https://bsky.app/profile/retriever0-0.bsky.social/post/3ljjlucbub22u,아. 국무위원 동의가 있으면 헌재 판결 씹어도 돼? 이 근본도 없는 새끼들이 벌써 7공화국을 열었네?,2,kr,2,0,0
https://bsky.app/profile/soorisoori.bsky.social/post/3ljjl4pvab22q,아니 정말 정부도 언론도 너무너무 어이가 없네. 헌재 결정을 무슨 이슈 취급하고 있어. 대체 뭘 숙고해? 헌법을 지키지 않고 이 나라를 무법천지로 만들까 말까 숙고해?,2,kr,3,0,0
https://bsky.app/profile/hanibsky.bsky.social/post/3ljjk2borxk2p,"‘경찰 고위간부’ 출신 이철규 국민의힘 의원 아들이 마약류관리법 위반 혐의로 입건된 가운데, 사건 발생으로부터 4개월 뒤에야 검거해 지나치게 오랜 시간이 소요됐다는 지적이 나옵니다. 수사했던 형사과장도 최근 승진한 것으로 나타나 논란이 지속될 걸로 보입니다.",0,kr,5,0,0
https://bsky.app/profile/sung-il-kim.com/post/3ljjhdc6ods2p,시늉이 얼마나 중요한가는 트럼프가 그 시늉을 버리자 무슨 일이 일어나고 있는지를 보면 알 수 있다. 위선은 문명이다.,2,kr,3,1,0
https://bsky.app/profile/retriever0-0.bsky.social/post/3ljho5yshzk2k,"돌려줘야 하는 돈 안 돌려주고 계속 뻐기기만 해도 '지연이자'라는 걸 무는 나란데
너 그거 국회 권한 침해야. 라고 헌재가 친절하게 알려줬는데 '아, 그렇습니까? 네 알겠습니다. 고민해보겠습니다' 한다고?",2,kr,1,2,0
https://bsky.app/profile/retriever0-0.bsky.social/post/3ljhnz43mgs2k,"최상목 씨, 권성동 씨. 본인들 팔자 본인들이 꼬는 것은 자유인데, 그 자유에는 책임이 따릅니다. 느그들 좋아하는 자유민주주의가 고런 거 아녀?",2,kr,2,2,0
https://bsky.app/profile/retriever0-0.bsky.social/post/3ljhnu7bgfs2k,"이석기 때도 '평당원도 아니고 국회의원 직함 갖고 있는 당원이 위험한 발언했다'는 이유로 위헌정당 맞았는데
헌재에서 '국회의 권한을 침해했다'고 판결한 걸 두고 '계속 국회의 권한을 침해해라'고 주장한다고?

차라리 최상목이가 '뭐래. 니네가 나 대신 빵 갈거냐?' 하면서 화요일에 곧장 임명하면 유야무야 될테지만, 계속 한 편 먹고 임명 안 하고 뻐긴다면 뭐... 걍 뒤져야지. 멀리 안 나갑니다.",2,kr,4,0,0
https://bsky.app/profile/retriever0-0.bsky.social/post/3ljhnjbrbtc2k,"크.. 오이오이 역시 권성동이야. 믿고 있었다구.

사실 긁힘의 일부 의원들이 개소리 할 때까지만 해도 불안했음. 저거저거 대충 꼬리 잘라내고 '아닌뒈? 우리는 몇몇 의원의 엉뚱한 주장에 동의하지 않는뒈?' 할까봐.

직함을 가진 원.내.대.표가 이렇게 공식적으로 위헌정당임을 자백하셔서 기쁘기 그지없습니다. 다음 정권 때 해산심판 가는데 부담감이 없겠네요

+) 권영세도 어제 기자들 앞에서 똑같은 말 했음. 잘가라 씨빠빠들아.",2,kr,6,1,2
https://bsky.app/profile/retriever0-0.bsky.social/post/3ljhn7tbor22k,ㅎㅎ 그런가봐요. 아니 근데 얼마나 이재명이 싫으면 자기 잡아넣은 놈이랑 한편을 먹는걸까요? 저도 이재명 싫지만 쟤들이 저렇게까지 싫어한다니 꼭 대통령 시켜보고 싶네요. 지금 같아서는 민정당만 아니라면 이재명이 아니라 돌멩이가 나와도 뽑아주고 싶은 심정입니다 ㅎㅎ,2,kr,8,1,2
https://bsky.app/profile/retriever0-0.bsky.social/post/3ljhlvmr25c2k,"긁힘이 오늘 박근혜 보러 갔다던데- 내가 극우의 마음을 이해하려는 시도를 포기한지 고삼년이긴 하다만은......
박근혜를 만나러 가면.. 극우가 결집이 돼..? 박근혜랑 윤석열이 한편이야? 왜..?",2,kr,6,0,0
https://bsky.app/profile/retriever0-0.bsky.social/post/3ljhkpqjmx22k,"전광훈은 역시 성경에서 말하는 거짓 선지자 아닐까...? 계시록에 '말세에는 거짓 선지자가 나와서 쌉쳐대는 꼴 볼을 것이다' 는 내용이 써 있거든.
거짓 선지자가 막 이적을 행해서 사람들을 꼬일 거라고도 했음. 그러니 한번 쏴보자. 딱 한방이면 돼. 한번만 쏴보자.
뭐 맞은데서 흰 피가 나온다던가 할지도 모르잖아? 한번만 쏴보자.",2,kr,4,1,0
https://bsky.app/profile/margaery.bsky.social/post/3ljhgyi75ys2k,대체 위헌적 행위에 무슨 숙고와 신중임? 이러니까 언론이 가장 나쁘다고 하는 것임.,0,kr,2,0,0
https://bsky.app/profile/econforaliving.bsky.social/post/3ljgwt2hb6s2y,"특별히 또라이 비중이 적을리가 없고 나도 이쪽이 가능성 높다고 봄

twitter.com/roas_tt/stat...",0,kr,4,0,0
https://bsky.app/profile/chateaumargaux.bsky.social/post/3ljghvtnbo22o,"김용현 전 장관은 옥중 편지에서 헌법재판관을 처단하자고 했고, 

국민의힘 서천호 의원은 공수처와 선관위, 헌재를 때려 부숴야 한다고 말했습니다. 

이에 민주당이 헌정 질서를 붕괴시키는 선동이라고 비판하자, 

국민의힘은 국민을 극우로 매도한다고 맞섰습니다.

v.daum.net/v/2025030306...",0,kr,3,0,0
https://bsky.app/profile/joockher.bsky.social/post/3ljebukpfdk2g,"독립 찬성 운동이라거나 민주주의 찬성 혁명이라고 안하잖아.
헌법정신에는 찬반이 있을수없다. 따르고 수호하느냐, 무시하고 파괴하느냐만 있지. 실제 그럴리도 없지만 표면상으로나마 5대5로 갈린다면 의견이 팽팽하다가 아니라 체제의 심각한 위기라고 쓰는게 정상 국가의 정상 언론임.",0,kr,4,1,0
https://bsky.app/profile/retriever0-0.bsky.social/post/3ljdayiywms27,12만 대 1.8만이라니. 뭐 스포츠경기 중계하냐? 내란범 처벌하자는 쪽과 처벌하지 말자는 걸 같은 선상에 놓을 대가리라면,2,kr,1,0,0
https://bsky.app/profile/retriever0-0.bsky.social/post/3ljcvutb5e22w,절차 어겨서 맘대로 계엄하고 임기 다 된 공석 헌법재판관 임명 안해주면 대통령직은 이론상 무적임. 이걸 이재명이 한다고 생각해봐야 한다니깐..,2,kr,4,0,0
https://bsky.app/profile/retriever0-0.bsky.social/post/3ljcvoee7ac2w,"ㅎㅎ 헌재 판결까지 나온 마당에 불복쇼라니 흥미롭군요. 
근데 늘 말하지만 긁힘님들아 이거 잘못하면 이재명도 똑같이 한다니깐? 그때가서도 잘한다 박수 쳐줄거임?",2,kr,3,1,0
https://bsky.app/profile/joockher.bsky.social/post/3ljcuavnys22g,경술국치때 일본놈들이 딱 저렇게 연설했을듯,0,kr,1,0,1
https://bsky.app/profile/eggry.bsky.social/post/3ljbzwsqyxc2m,"트럼퍼와 MAGA맨들은 “우린 남들 없이도 잘 살 수 있다 주지도 받지도 않을 것이다“ 라는 걸 이상향으로 생각하는 거 같은데, 세상의 복잡성과 연결성을 무시하는 복창 터지는 발상이다.

혹여 정말 고립주의의 길을 걷는다 치자. 바깥 세상이 가만히 둘 것 같은가? 그게 두번의 세계대전의 교훈인데.",0,kr,5,1,0
https://bsky.app/profile/pastyou.bsky.social/post/3ljbyqeetrk2q,영어 이름을 'Americalish' 로 바꾸지 왜,0,kr,1,0,0
https://bsky.app/profile/retriever0-0.bsky.social/post/3ljbxgii25s2i,나경원이가 들고 있는 서류봉투에도 법 지키라고 써 있는 것 같은데?,2,kr,1,0,0
https://bsky.app/profile/retriever0-0.bsky.social/post/3ljbxf3flxc2i,??? 법 지키라는 말이 압박으로 느껴지면 법치국가에서 숨막혀서 우째 사누? 걍 깔끔하게 저승으로 이민 가세요..?,2,kr,2,0,1
https://bsky.app/profile/retriever0-0.bsky.social/post/3ljbs526ogc2b,"<""임명 의무 있다"" 헌재 판결 무시한 권한대행.. 협의체 참석에 민주당 거부> 뭐 이런 게 사실관계를 가장 잘 정리한 헤드라인 아닐지?",2,kr,1,0,0
https://bsky.app/profile/retriever0-0.bsky.social/post/3ljbrosfdxc2b,"스브스는 논조가 조금 누그러들었다만 여전히 민주당이 깽판 놓은 것처럼 써놨네. ""최상목, 헌재 결정에 불복중"" 이라고 써놓는 언론은 없는겨?",2,kr,2,1,0
https://bsky.app/profile/joockher.bsky.social/post/3ljbowiip5s2y,라면을 삶는다고 표현하는 사람들 요즘도 가끔 보여서 정겹다. 어릴때 친구집 가면 느그 라면 살마주까? 하던 부모님들 생각도 나고. 요즘엔 다들 워낙 끼리기 바쁘니까ㅎ,0,kr,0,1,0
https://bsky.app/profile/vajrahomo.bsky.social/post/3ljbpg4jscs2h,난 사람 얼굴 잘 알아보는 사람이 신기하더라고. 난 사진을 옆에 놔도 그 사람이 같은 사람인지 좀 고민을 하는 사람임. ㅋㅋㅋ 과거 H&M에서 유아인 씨와 계산줄에 같이 선 적도 있는데 사람들이 나를 보는 줄 알고 왜 또 쇤네를 이렇게 쳐다보시나 생각한 적도 있음. ㅋㅋㅋ 이 정도 감각으로 살아가고 되는 것일까...,0,kr,6,1,0
https://bsky.app/profile/retriever0-0.bsky.social/post/3ljbpf6hcj22b,"ㅋㅋㅋㅋ 매경 진짜 이 음쓰 찌꺼기 같은 새끼들이. ""헌재 판결도 조스로 보는 놈이랑 협의 하면 뭐, 지키기는 한대?"" 라는 취지인데. 응응. 그려. 이번에도 민주당 탓이지.",2,kr,5,1,0
https://bsky.app/profile/noted.blue/post/3ljafnl3bg22p,다 울었으면 이제 해야 할 일을 하자,0,kr,1,0,0
https://bsky.app/profile/hybrideconomics.bsky.social/post/3lja6fhwmwk2z,저거 작년 10월 입건인데 지금까지 지켜주고 있던게 더 공포죠,0,kr,0,0,1
https://bsky.app/profile/retriever0-0.bsky.social/post/3lj7mzytjpk24,어휴. 경찰 출신이셨군요...,2,kr,1,0,0
https://bsky.app/profile/blsedear.bsky.social/post/3lj7aq2odqs2n,"[알티 부탁]
안녕하세요. 현재 교육청 앞에서 부당해고와 시위,농성폭력진압 규탄을 진행하던 사람들을 경찰들이 폭력적으로 20명 이상 연행했습니다. 한 분은 폭력으로 다리에 골절까지 겪으셨다고 합니다. 교육청, 경찰서에 항의 민원을 넣어주시기를 간절히 부탁드립니다.

정근식 교육감에게 의견 보내는 창구
seouleducation.sen.go.kr/kr/contents/...

경찰 민원 포탈
minwon.police.go.kr/m/",0,kr,2,0,0
https://bsky.app/profile/summerj.bsky.social/post/3lj7f4o5ufs2j,이런짤은 어디서 저장해쓰까,0,kr,1,0,1
https://bsky.app/profile/retriever0-0.bsky.social/post/3lj7fwqbj7s24,Grok의 G와 블랙홀을 표현해 우주적인 느낌을 주고 싶었다..고 주장하겠으나 저는 개인적으로 '일론 머스크는 화성과 토성도 구분 못하는 멍청이'라고 읽히네요. ㅎㅎ,2,kr,1,0,1
https://bsky.app/profile/retriever0-0.bsky.social/post/3lj7bfrtfkc2l,"ㅎㅎ 근데 진짜 다들 부나방처럼 오늘 하루만 살려는 것 같음. 
절차 안 지킨 계엄도, 헌법재판관 선택적 임명도, 거부권도, 방통위 1인 체제도 그거 전부 이재명이가 할 수도 있다니깐? 그땐 가서 도와줘요 조선일보몽 할거야? 진짜 감당가능햐?",2,kr,2,2,0
https://bsky.app/profile/retriever0-0.bsky.social/post/3lj7b3ep4nc2l,"하목아, 지금 임명하면 직무유기 정도로 끝나는데 버티면 직권남용이다",2,kr,1,0,0
https://bsky.app/profile/pyeonjeon.bsky.social/post/3lj63svcork2b,"""이 자리에 참석한 주요 경영진 중 아무도 허 전 부사장의 퇴사 사실을 몰라 이 회장 역시 올트먼 CEO에게 적절한 답을 주지 못한 것으로 알려졌다.""

그아아아악 
(대충 큰 일난 짤)",0,kr,2,1,0
https://bsky.app/profile/retriever0-0.bsky.social/post/3lj5vpl4ng22m,"오판하고 있는 국민을 계몽하려는 목적으로 법을 어기며 계엄을 했다니. 
잘못된 생각이라는 걸 알리기 위해 내가 윤석열의 뺨을 매일 한대씩 치겠음. 계몽의 목적인데 조금 불법이면 뭐 어때.",2,kr,2,0,0
https://bsky.app/profile/awarmpebble.bsky.social/post/3lj5ta6eiyk2d,"2012년 조지아의 대통령이 재선을 앞두고 노인들의 임플란트 지원을 약속한다. 전국을 돌며 노인들의 충치를 죄다 뽑아놓고 재임에 실패하자 의료지원을 중단한다. 비현실적인, 하지만 실재한 일을 다큐멘터리로 보고 있자니 얼얼하다. 다큐멘터리 제목은 루카 베라제(Luka Beradze) <조지아의 미소>(2023)이다. 
지금도 얼빠진 이들이 세계 곳곳에서 사회 시스템을 박살 내고 있다. 남의 일이 아니라서 헛웃음도 안 나온다.",0,kr,5,0,0
https://bsky.app/profile/retriever0-0.bsky.social/post/3lj5lqgsges2j,트위터에서 흔한 풍경... 공사 관계자도 아니고 딱히 공사에 지식이 있는 것 같지도 않은 사람이 차 타고 지나가며 몇 초 본 것만으로 효율이 어떻네 저떻네 입방정을 떨고 있다. 과연 아가리 공무원 머스크 추종자답다.,2,kr,3,0,1
https://bsky.app/profile/im-not-a-virus.zip/post/3lj5js524ys2v,"광고나 상품에 AI를 쓰는게 유난히 품질이 떨어져보이는 이유는... 쓰더라도 ""AI를 쓰는 디자이너""가 있어야 말이 되는건데 디자이너 없이 미감이 죽어버린 사람이 그 자리에 앉아서 AI 딸깍이나 하기 때문일 가능성이 높아보인다. AI를 써도 거기 디자이너가 있긴 해야 해",0,kr,12,1,0
https://bsky.app/profile/margaery.bsky.social/post/3lj57gajeg62c,"본회의 통과되었습니다. 

상습적 체불임금 사업주로 명단이 공개되는 사람의 경우 출국금지가 됩니다.

bsky.app/profile/marg...",0,kr,1,0,0
https://bsky.app/profile/retriever0-0.bsky.social/post/3lj55migsg22f,"국회에서 올라오는 안건에 거부권 졸라게 써도, 듣기 싫은 소리 하는 사람한테 물리적으로 입틀막 해도, 국회에서 선출한 헌법재판관 임명을 제멋대로 미루거나 선별적으로 임명해도, 언론사를 차별적으로 대해도

마빡에 '저는 제왕적 대통령이 아닙니다'라고만 써 놓으면 뭐든 다 오케이 되는 거 확인했으니까

니들도 한번 그런 미친놈 만나보라고. 우리도 노무현, 문재인 같은 정상인 이제 다 썼어. 더 없어.",2,kr,3,1,1
https://bsky.app/profile/hybrideconomics.bsky.social/post/3lj53osgfqk27,"그런데말이죠. ""절차적으로 국회 권한쟁의는 표결이 필요하다""라는 의견이 나오는 순간 각하가 나올 각이 있었지만, 기타의견으로 틀었어요. 심지어 그 안에서도 현재의 상황이 문제가 있다고 하고 있어요. 그리고 <임명 촉구 결의안>을 본회 의결로 인정했어요.

여기서 솔직히 탄핵심판은 끝났습니다. 8:0이에요. 3명이 기각의견을 냈을거라면 단일의견 내주지도 않을겁니다. 무조건 만장일치에요.

소수의견으로 무슨 뻘소리를 할 지 모르겠지만, 그건 별개의 일이고 무조건 버스는 갑니다.",0,kr,8,4,0
https://bsky.app/profile/pastyou.bsky.social/post/3lj54aariss2f,박문성 올시즌 케이리그 해설에서 배제되었다고 에라이 윤석열같은 새끼들아,0,kr,2,1,0
https://bsky.app/profile/retriever0-0.bsky.social/post/3lj5543bczk2f,그거 뭐 군인들 보내서 국회 봉쇄해도 다치는 사람만 없게 하면 되는 거 아니었음베? 말 잘 들으면 2시간 내에 끝내드릴게?,2,kr,0,1,0
https://bsky.app/profile/retriever0-0.bsky.social/post/3lj54zrv6fk2f,"ㅎㅎ 아, 재명이도 고도의 통치 행위 한번 해볼 수도 있지. 막 누가 보면 비상계엄이 되게 나쁜건 줄 알겠네요",2,kr,2,0,0
https://bsky.app/profile/silverkey.social/post/3lj4vuizkvt2u,"애플, '다양성 프로그램' 유지키로…'폐지' 주주 제안 부결 | 연합뉴스 

""우리 핵심 가치 지켜나갈 것…법적 환경 변화로 일부 조정 필요"" ",0,kr,0,1,0
